county_name,precinct_name,office_title,candidate_ballot_name,yes_votes,no_votes,,
St. Louis County,CLA4,Constitutional Amendment No. 1,YES,269,89,,
St. Louis County,CLA5,Constitutional Amendment No. 1,YES,347,98,,
St. Louis County,CLA6,Constitutional Amendment No. 1,YES,554,270,,
St. Louis County,CLA7,Constitutional Amendment No. 1,YES,230,103,,
St. Louis County,"CLA9,17,27",Constitutional Amendment No. 1,YES,407,116,,
St. Louis County,"CLA10,38,39",Constitutional Amendment No. 1,YES,513,240,,
St. Louis County,"CLA12,26",Constitutional Amendment No. 1,YES,193,126,,
St. Louis County,"CLA13,14",Constitutional Amendment No. 1,YES,525,335,,
St. Louis County,"CLA18,37",Constitutional Amendment No. 1,YES,399,270,,
St. Louis County,"CLA19,20",Constitutional Amendment No. 1,YES,476,218,,
St. Louis County,CLA21,Constitutional Amendment No. 1,YES,468,139,,
St. Louis County,"CLA22,51",Constitutional Amendment No. 1,YES,747,257,,
St. Louis County,CLA23,Constitutional Amendment No. 1,YES,664,281,,
St. Louis County,CLA24,Constitutional Amendment No. 1,YES,168,121,,
St. Louis County,"CLA25,34,36,49",Constitutional Amendment No. 1,YES,204,199,,
St. Louis County,"CLA28,47",Constitutional Amendment No. 1,YES,232,99,,
St. Louis County,CLA29,Constitutional Amendment No. 1,YES,37,10,,
St. Louis County,CLA30,Constitutional Amendment No. 1,YES,301,127,,
St. Louis County,CLA31,Constitutional Amendment No. 1,YES,326,119,,
St. Louis County,CLA32,Constitutional Amendment No. 1,YES,235,142,,
St. Louis County,CLA33,Constitutional Amendment No. 1,YES,146,112,,
St. Louis County,CLA35,Constitutional Amendment No. 1,YES,490,252,,
St. Louis County,CLA40,Constitutional Amendment No. 1,YES,268,201,,
St. Louis County,CLA41,Constitutional Amendment No. 1,YES,199,103,,
St. Louis County,"CLA42,45 JEF1",Constitutional Amendment No. 1,YES,537,415,,
St. Louis County,CLA43,Constitutional Amendment No. 1,YES,277,96,,
St. Louis County,CLA44,Constitutional Amendment No. 1,YES,202,60,,
St. Louis County,CLA46,Constitutional Amendment No. 1,YES,645,280,,
St. Louis County,CLA50,Constitutional Amendment No. 1,YES,344,141,,
St. Louis County,CON1 GRA31,Constitutional Amendment No. 1,YES,485,406,,
St. Louis County,CON2 GRA40,Constitutional Amendment No. 1,YES,481,270,,
St. Louis County,"CON3,41 TSF14",Constitutional Amendment No. 1,YES,583,419,,
St. Louis County,CON4,Constitutional Amendment No. 1,YES,644,324,,
St. Louis County,CON5 GRA42,Constitutional Amendment No. 1,YES,701,418,,
St. Louis County,CON6,Constitutional Amendment No. 1,YES,12,10,,
St. Louis County,"CON7,19,20,50,51",Constitutional Amendment No. 1,YES,417,210,,
St. Louis County,"CON8,10",Constitutional Amendment No. 1,YES,823,424,,
St. Louis County,"CON9,23",Constitutional Amendment No. 1,YES,520,251,,
St. Louis County,"CON11,12,16,29",Constitutional Amendment No. 1,YES,373,256,,
St. Louis County,"CON13,47,49,52",Constitutional Amendment No. 1,YES,837,435,,
St. Louis County,"CON14,33,39",Constitutional Amendment No. 1,YES,144,93,,
St. Louis County,CON15,Constitutional Amendment No. 1,YES,52,34,,
St. Louis County,CON17 GRA33,Constitutional Amendment No. 1,YES,467,271,,
St. Louis County,CON18,Constitutional Amendment No. 1,YES,359,263,,
St. Louis County,"CON21,22",Constitutional Amendment No. 1,YES,537,286,,
St. Louis County,"CON24,44",Constitutional Amendment No. 1,YES,211,180,,
St. Louis County,"CON25,31,48",Constitutional Amendment No. 1,YES,630,502,,
St. Louis County,"CON26,36,37,38",Constitutional Amendment No. 1,YES,463,232,,
St. Louis County,CON27,Constitutional Amendment No. 1,YES,573,308,,
St. Louis County,CON28,Constitutional Amendment No. 1,YES,151,77,,
St. Louis County,"CON30,42",Constitutional Amendment No. 1,YES,739,397,,
St. Louis County,CON32,Constitutional Amendment No. 1,YES,193,122,,
St. Louis County,CON34,Constitutional Amendment No. 1,YES,143,78,,
St. Louis County,CON35,Constitutional Amendment No. 1,YES,116,52,,
St. Louis County,CON40,Constitutional Amendment No. 1,YES,150,111,,
St. Louis County,CON43,Constitutional Amendment No. 1,YES,453,317,,
St. Louis County,CON45,Constitutional Amendment No. 1,YES,145,64,,
St. Louis County,CON46,Constitutional Amendment No. 1,YES,203,146,,
St. Louis County,"FER2,4,6,7,25",Constitutional Amendment No. 1,YES,442,370,,
St. Louis County,"FER3,13,15,24,44",Constitutional Amendment No. 1,YES,555,588,,
St. Louis County,FER5,Constitutional Amendment No. 1,YES,462,257,,
St. Louis County,FER8,Constitutional Amendment No. 1,YES,163,236,,
St. Louis County,"FER9,10,28,39 NRW9,26",Constitutional Amendment No. 1,YES,394,384,,
St. Louis County,FER11,Constitutional Amendment No. 1,YES,94,86,,
St. Louis County,"FER12,20,31,32",Constitutional Amendment No. 1,YES,492,399,,
St. Louis County,"FER14,43",Constitutional Amendment No. 1,YES,169,185,,
St. Louis County,FER16 FLO4,Constitutional Amendment No. 1,YES,574,503,,
St. Louis County,"FER17,18,19",Constitutional Amendment No. 1,YES,507,624,,
St. Louis County,"FER21,34,35",Constitutional Amendment No. 1,YES,604,446,,
St. Louis County,FER22,Constitutional Amendment No. 1,YES,461,507,,
St. Louis County,FER23,Constitutional Amendment No. 1,YES,135,129,,
St. Louis County,"FER27,41 NRW39",Constitutional Amendment No. 1,YES,410,305,,
St. Louis County,"FER29 SPL9,12,20,26",Constitutional Amendment No. 1,YES,712,674,,
St. Louis County,FER30,Constitutional Amendment No. 1,YES,166,125,,
St. Louis County,"FER33,38",Constitutional Amendment No. 1,YES,541,377,,
St. Louis County,FER36,Constitutional Amendment No. 1,YES,85,61,,
St. Louis County,"FER37,40",Constitutional Amendment No. 1,YES,645,674,,
St. Louis County,FER42,Constitutional Amendment No. 1,YES,337,307,,
St. Louis County,FER45,Constitutional Amendment No. 1,YES,15,16,,
St. Louis County,FER46,Constitutional Amendment No. 1,YES,7,9,,
St. Louis County,"FLO1 LC7,20",Constitutional Amendment No. 1,YES,496,302,,
St. Louis County,"FLO2,5,11",Constitutional Amendment No. 1,YES,639,455,,
St. Louis County,FLO3,Constitutional Amendment No. 1,YES,601,440,,
St. Louis County,FLO6,Constitutional Amendment No. 1,YES,223,313,,
St. Louis County,FLO7,Constitutional Amendment No. 1,YES,135,68,,
St. Louis County,"FLO8,30",Constitutional Amendment No. 1,YES,699,454,,
St. Louis County,FLO9,Constitutional Amendment No. 1,YES,424,342,,
St. Louis County,FLO10,Constitutional Amendment No. 1,YES,7,1,,
St. Louis County,FLO12,Constitutional Amendment No. 1,YES,353,219,,
St. Louis County,FLO13,Constitutional Amendment No. 1,YES,126,104,,
St. Louis County,"FLO14,16",Constitutional Amendment No. 1,YES,801,474,,
St. Louis County,"FLO15 LC10,33",Constitutional Amendment No. 1,YES,463,371,,
St. Louis County,FLO17 SPL18,Constitutional Amendment No. 1,YES,588,530,,
St. Louis County,"FLO18,23",Constitutional Amendment No. 1,YES,518,404,,
St. Louis County,"FLO19,24",Constitutional Amendment No. 1,YES,552,540,,
St. Louis County,FLO20,Constitutional Amendment No. 1,YES,150,84,,
St. Louis County,"FLO21,27",Constitutional Amendment No. 1,YES,385,243,,
St. Louis County,"FLO22,29",Constitutional Amendment No. 1,YES,394,296,,
St. Louis County,"FLO25 LC18,27",Constitutional Amendment No. 1,YES,40,23,,
St. Louis County,"FLO26,28",Constitutional Amendment No. 1,YES,335,242,,
St. Louis County,FLO31,Constitutional Amendment No. 1,YES,485,296,,
St. Louis County,"GRA1,20",Constitutional Amendment No. 1,YES,187,98,,
St. Louis County,"GRA3,8",Constitutional Amendment No. 1,YES,157,77,,
St. Louis County,GRA4,Constitutional Amendment No. 1,YES,500,266,,
St. Louis County,"GRA5,46",Constitutional Amendment No. 1,YES,939,515,,
St. Louis County,"GRA6,27",Constitutional Amendment No. 1,YES,717,294,,
St. Louis County,GRA7,Constitutional Amendment No. 1,YES,186,80,,
St. Louis County,GRA11,Constitutional Amendment No. 1,YES,241,152,,
St. Louis County,"GRA13,17",Constitutional Amendment No. 1,YES,532,255,,
St. Louis County,"GRA14,41",Constitutional Amendment No. 1,YES,360,250,,
St. Louis County,GRA15,Constitutional Amendment No. 1,YES,597,354,,
St. Louis County,GRA16,Constitutional Amendment No. 1,YES,643,317,,
St. Louis County,GRA18,Constitutional Amendment No. 1,YES,535,261,,
St. Louis County,GRA19,Constitutional Amendment No. 1,YES,601,335,,
St. Louis County,GRA21,Constitutional Amendment No. 1,YES,198,94,,
St. Louis County,"GRA22,39",Constitutional Amendment No. 1,YES,887,417,,
St. Louis County,"GRA23,30,34",Constitutional Amendment No. 1,YES,32,29,,
St. Louis County,"GRA24,43,44,45",Constitutional Amendment No. 1,YES,377,240,,
St. Louis County,GRA25,Constitutional Amendment No. 1,YES,318,147,,
St. Louis County,GRA26,Constitutional Amendment No. 1,YES,444,209,,
St. Louis County,"GRA28,29,32",Constitutional Amendment No. 1,YES,898,506,,
St. Louis County,GRA35,Constitutional Amendment No. 1,YES,63,23,,
St. Louis County,"GRA36,38",Constitutional Amendment No. 1,YES,261,136,,
St. Louis County,GRA37,Constitutional Amendment No. 1,YES,277,199,,
St. Louis County,GRA47,Constitutional Amendment No. 1,YES,110,92,,
St. Louis County,HAD1,Constitutional Amendment No. 1,YES,1234,398,,
St. Louis County,"HAD2,30",Constitutional Amendment No. 1,YES,732,266,,
St. Louis County,"HAD3,19",Constitutional Amendment No. 1,YES,232,72,,
St. Louis County,HAD4,Constitutional Amendment No. 1,YES,678,59,,
St. Louis County,HAD5,Constitutional Amendment No. 1,YES,207,71,,
St. Louis County,"HAD6,7,24",Constitutional Amendment No. 1,YES,660,264,,
St. Louis County,HAD8,Constitutional Amendment No. 1,YES,464,63,,
St. Louis County,HAD9,Constitutional Amendment No. 1,YES,558,111,,
St. Louis County,"HAD10,11",Constitutional Amendment No. 1,YES,700,83,,
St. Louis County,HAD12,Constitutional Amendment No. 1,YES,693,239,,
St. Louis County,"HAD13,20",Constitutional Amendment No. 1,YES,310,58,,
St. Louis County,HAD14,Constitutional Amendment No. 1,YES,455,108,,
St. Louis County,HAD15,Constitutional Amendment No. 1,YES,572,147,,
St. Louis County,"HAD16,34",Constitutional Amendment No. 1,YES,822,253,,
St. Louis County,"HAD17,18",Constitutional Amendment No. 1,YES,206,14,,
St. Louis County,"HAD21,26",Constitutional Amendment No. 1,YES,678,281,,
St. Louis County,"HAD22,23",Constitutional Amendment No. 1,YES,423,120,,
St. Louis County,"HAD25,27",Constitutional Amendment No. 1,YES,547,199,,
St. Louis County,"HAD28,29",Constitutional Amendment No. 1,YES,709,198,,
St. Louis County,"HAD31 JEF9,11,15",Constitutional Amendment No. 1,YES,959,407,,
St. Louis County,HAD32,Constitutional Amendment No. 1,YES,844,241,,
St. Louis County,HAD33,Constitutional Amendment No. 1,YES,990,311,,
St. Louis County,HAD35 UNV20,Constitutional Amendment No. 1,YES,105,37,,
St. Louis County,"JEF2,37",Constitutional Amendment No. 1,YES,787,393,,
St. Louis County,"JEF3,4",Constitutional Amendment No. 1,YES,550,196,,
St. Louis County,JEF5,Constitutional Amendment No. 1,YES,402,197,,
St. Louis County,"JEF6,8,29",Constitutional Amendment No. 1,YES,951,383,,
St. Louis County,JEF7,Constitutional Amendment No. 1,YES,148,37,,
St. Louis County,JEF10,Constitutional Amendment No. 1,YES,746,283,,
St. Louis County,JEF12,Constitutional Amendment No. 1,YES,182,43,,
St. Louis County,JEF13,Constitutional Amendment No. 1,YES,305,81,,
St. Louis County,JEF14,Constitutional Amendment No. 1,YES,1316,318,,
St. Louis County,JEF16,Constitutional Amendment No. 1,YES,339,187,,
St. Louis County,JEF17,Constitutional Amendment No. 1,YES,573,185,,
St. Louis County,"JEF18,24",Constitutional Amendment No. 1,YES,1024,308,,
St. Louis County,"JEF19,31",Constitutional Amendment No. 1,YES,1235,436,,
St. Louis County,JEF20,Constitutional Amendment No. 1,YES,294,112,,
St. Louis County,JEF21,Constitutional Amendment No. 1,YES,631,187,,
St. Louis County,JEF22,Constitutional Amendment No. 1,YES,263,100,,
St. Louis County,"JEF23,30",Constitutional Amendment No. 1,YES,1070,289,,
St. Louis County,JEF25,Constitutional Amendment No. 1,YES,128,49,,
St. Louis County,JEF26,Constitutional Amendment No. 1,YES,147,74,,
St. Louis County,JEF27,Constitutional Amendment No. 1,YES,787,275,,
St. Louis County,JEF28,Constitutional Amendment No. 1,YES,85,30,,
St. Louis County,JEF32,Constitutional Amendment No. 1,YES,746,377,,
St. Louis County,JEF33,Constitutional Amendment No. 1,YES,67,28,,
St. Louis County,"JEF34,35,36",Constitutional Amendment No. 1,YES,760,379,,
St. Louis County,LAF2 MR14,Constitutional Amendment No. 1,YES,657,455,,
St. Louis County,LAF3,Constitutional Amendment No. 1,YES,42,29,,
St. Louis County,LAF4,Constitutional Amendment No. 1,YES,570,362,,
St. Louis County,"LAF5,21",Constitutional Amendment No. 1,YES,598,391,,
St. Louis County,LAF6,Constitutional Amendment No. 1,YES,376,256,,
St. Louis County,"LAF7,28,34",Constitutional Amendment No. 1,YES,360,336,,
St. Louis County,"LAF8,11",Constitutional Amendment No. 1,YES,596,485,,
St. Louis County,LAF9,Constitutional Amendment No. 1,YES,508,438,,
St. Louis County,LAF10,Constitutional Amendment No. 1,YES,50,60,,
St. Louis County,LAF12,Constitutional Amendment No. 1,YES,294,171,,
St. Louis County,"LAF13,38",Constitutional Amendment No. 1,YES,460,327,,
St. Louis County,"LAF14,33",Constitutional Amendment No. 1,YES,531,439,,
St. Louis County,LAF15,Constitutional Amendment No. 1,YES,108,100,,
St. Louis County,LAF16,Constitutional Amendment No. 1,YES,218,142,,
St. Louis County,"LAF17,18",Constitutional Amendment No. 1,YES,574,454,,
St. Louis County,"LAF19,23,24",Constitutional Amendment No. 1,YES,722,513,,
St. Louis County,LAF20,Constitutional Amendment No. 1,YES,67,45,,
St. Louis County,"LAF22,37,40,41",Constitutional Amendment No. 1,YES,709,621,,
St. Louis County,LAF25,Constitutional Amendment No. 1,YES,615,389,,
St. Louis County,LAF27 WH30,Constitutional Amendment No. 1,YES,170,137,,
St. Louis County,LAF29,Constitutional Amendment No. 1,YES,449,307,,
St. Louis County,LAF30,Constitutional Amendment No. 1,YES,425,233,,
St. Louis County,LAF31,Constitutional Amendment No. 1,YES,361,246,,
St. Louis County,LAF32,Constitutional Amendment No. 1,YES,373,284,,
St. Louis County,LAF35,Constitutional Amendment No. 1,YES,78,101,,
St. Louis County,LAF36,Constitutional Amendment No. 1,YES,157,133,,
St. Louis County,LAF39,Constitutional Amendment No. 1,YES,474,381,,
St. Louis County,LAF42,Constitutional Amendment No. 1,YES,77,50,,
St. Louis County,LAF43,Constitutional Amendment No. 1,YES,90,60,,
St. Louis County,"LAF44,45",Constitutional Amendment No. 1,YES,47,37,,
St. Louis County,"LAF46 MR3,4",Constitutional Amendment No. 1,YES,773,592,,
St. Louis County,"LC1 NW6,15",Constitutional Amendment No. 1,YES,351,203,,
St. Louis County,"LC2,3",Constitutional Amendment No. 1,YES,448,368,,
St. Louis County,LC4 NW10,Constitutional Amendment No. 1,YES,496,297,,
St. Louis County,LC5,Constitutional Amendment No. 1,YES,469,331,,
St. Louis County,"LC6,9",Constitutional Amendment No. 1,YES,555,390,,
St. Louis County,"LC8,25,31",Constitutional Amendment No. 1,YES,515,495,,
St. Louis County,"LC11,13,23",Constitutional Amendment No. 1,YES,551,370,,
St. Louis County,"LC12,32",Constitutional Amendment No. 1,YES,596,314,,
St. Louis County,LC14,Constitutional Amendment No. 1,YES,430,367,,
St. Louis County,LC15,Constitutional Amendment No. 1,YES,446,326,,
St. Louis County,LC16,Constitutional Amendment No. 1,YES,11,7,,
St. Louis County,"LC17,22",Constitutional Amendment No. 1,YES,917,737,,
St. Louis County,LC19,Constitutional Amendment No. 1,YES,14,8,,
St. Louis County,LC21,Constitutional Amendment No. 1,YES,641,533,,
St. Louis County,"LC24,29 NW7",Constitutional Amendment No. 1,YES,521,346,,
St. Louis County,LC26 SPL6,Constitutional Amendment No. 1,YES,718,438,,
St. Louis County,LC28,Constitutional Amendment No. 1,YES,364,217,,
St. Louis County,LC30 SPL8,Constitutional Amendment No. 1,YES,600,662,,
St. Louis County,LEM1,Constitutional Amendment No. 1,YES,412,282,,
St. Louis County,LEM2,Constitutional Amendment No. 1,YES,524,291,,
St. Louis County,"LEM3,16,32,33 OAK12 TSF7",Constitutional Amendment No. 1,YES,1146,776,,
St. Louis County,"LEM4,6",Constitutional Amendment No. 1,YES,168,114,,
St. Louis County,"LEM5,30",Constitutional Amendment No. 1,YES,593,319,,
St. Louis County,LEM7,Constitutional Amendment No. 1,YES,432,221,,
St. Louis County,LEM8,Constitutional Amendment No. 1,YES,323,155,,
St. Louis County,"LEM9,17",Constitutional Amendment No. 1,YES,574,346,,
St. Louis County,"LEM10,25,26,27,28",Constitutional Amendment No. 1,YES,505,270,,
St. Louis County,"LEM11,12,18,19,20",Constitutional Amendment No. 1,YES,458,248,,
St. Louis County,LEM13,Constitutional Amendment No. 1,YES,533,315,,
St. Louis County,LEM14,Constitutional Amendment No. 1,YES,79,54,,
St. Louis County,LEM15,Constitutional Amendment No. 1,YES,616,377,,
St. Louis County,LEM21,Constitutional Amendment No. 1,YES,404,225,,
St. Louis County,"LEM22,24",Constitutional Amendment No. 1,YES,846,567,,
St. Louis County,"LEM23,31",Constitutional Amendment No. 1,YES,565,406,,
St. Louis County,LEM29,Constitutional Amendment No. 1,YES,42,21,,
St. Louis County,"MER1,15",Constitutional Amendment No. 1,YES,34,47,,
St. Louis County,MER6,Constitutional Amendment No. 1,YES,119,93,,
St. Louis County,"MER7,9,13,14,16,18,19,20+",Constitutional Amendment No. 1,YES,1509,1261,,
St. Louis County,"MER8,10,11 WH37",Constitutional Amendment No. 1,YES,671,678,,
St. Louis County,"MER12,33",Constitutional Amendment No. 1,YES,469,407,,
St. Louis County,MER17,Constitutional Amendment No. 1,YES,648,465,,
St. Louis County,"MER21,36 WH1,39,42,47",Constitutional Amendment No. 1,YES,633,484,,
St. Louis County,"MER22,30",Constitutional Amendment No. 1,YES,628,523,,
St. Louis County,MER23,Constitutional Amendment No. 1,YES,752,543,,
St. Louis County,MER24,Constitutional Amendment No. 1,YES,827,601,,
St. Louis County,"MER25,26",Constitutional Amendment No. 1,YES,554,389,,
St. Louis County,"MER27,34 WH45",Constitutional Amendment No. 1,YES,866,611,,
St. Louis County,MER28,Constitutional Amendment No. 1,YES,11,9,,
St. Louis County,MER29 QUE19,Constitutional Amendment No. 1,YES,636,416,,
St. Louis County,MER31,Constitutional Amendment No. 1,YES,2,3,,
St. Louis County,MER32,Constitutional Amendment No. 1,YES,174,136,,
St. Louis County,"MER37,38",Constitutional Amendment No. 1,YES,722,568,,
St. Louis County,MER40,Constitutional Amendment No. 1,YES,6,10,,
St. Louis County,MER41 WH33,Constitutional Amendment No. 1,YES,343,217,,
St. Louis County,MER42,Constitutional Amendment No. 1,YES,599,449,,
St. Louis County,MER43,Constitutional Amendment No. 1,YES,166,101,,
St. Louis County,MER44,Constitutional Amendment No. 1,YES,0,0,,
St. Louis County,MER45,Constitutional Amendment No. 1,YES,228,171,,
St. Louis County,MHT1,Constitutional Amendment No. 1,YES,172,82,,
St. Louis County,MHT2,Constitutional Amendment No. 1,YES,340,198,,
St. Louis County,MHT3,Constitutional Amendment No. 1,YES,319,179,,
St. Louis County,MHT4,Constitutional Amendment No. 1,YES,320,194,,
St. Louis County,MHT5,Constitutional Amendment No. 1,YES,445,247,,
St. Louis County,"MHT6,49",Constitutional Amendment No. 1,YES,208,96,,
St. Louis County,MHT7,Constitutional Amendment No. 1,YES,30,21,,
St. Louis County,"MHT8,28",Constitutional Amendment No. 1,YES,294,129,,
St. Louis County,MHT9,Constitutional Amendment No. 1,YES,650,349,,
St. Louis County,"MHT10,11,21,22,25,31,33+",Constitutional Amendment No. 1,YES,1334,677,,
St. Louis County,"MHT12,15 NW33,38",Constitutional Amendment No. 1,YES,963,544,,
St. Louis County,MHT14,Constitutional Amendment No. 1,YES,540,246,,
St. Louis County,MHT17,Constitutional Amendment No. 1,YES,4,2,,
St. Louis County,MHT19,Constitutional Amendment No. 1,YES,539,289,,
St. Louis County,MHT20,Constitutional Amendment No. 1,YES,490,247,,
St. Louis County,MHT23,Constitutional Amendment No. 1,YES,431,199,,
St. Louis County,MHT24,Constitutional Amendment No. 1,YES,144,68,,
St. Louis County,MHT26,Constitutional Amendment No. 1,YES,119,91,,
St. Louis County,MHT27,Constitutional Amendment No. 1,YES,164,151,,
St. Louis County,"MHT29,41,48",Constitutional Amendment No. 1,YES,263,121,,
St. Louis County,"MHT30,36,37,38,42,45,47+",Constitutional Amendment No. 1,YES,757,372,,
St. Louis County,"MHT32,57",Constitutional Amendment No. 1,YES,247,128,,
St. Louis County,MHT34,Constitutional Amendment No. 1,YES,784,388,,
St. Louis County,"MHT35,51,55",Constitutional Amendment No. 1,YES,350,317,,
St. Louis County,"MHT39 MR52,55",Constitutional Amendment No. 1,YES,430,288,,
St. Louis County,MHT46 NW29,Constitutional Amendment No. 1,YES,157,65,,
St. Louis County,MHT56,Constitutional Amendment No. 1,YES,201,138,,
St. Louis County,"MID2,31",Constitutional Amendment No. 1,YES,613,317,,
St. Louis County,MID3,Constitutional Amendment No. 1,YES,155,85,,
St. Louis County,"MID4,53",Constitutional Amendment No. 1,YES,425,272,,
St. Louis County,"MID5,8,19",Constitutional Amendment No. 1,YES,666,370,,
St. Louis County,"MID6,43",Constitutional Amendment No. 1,YES,595,325,,
St. Louis County,"MID9,23,27",Constitutional Amendment No. 1,YES,601,363,,
St. Louis County,"MID10,18,55,60 UNV3",Constitutional Amendment No. 1,YES,350,178,,
St. Louis County,MID12,Constitutional Amendment No. 1,YES,331,165,,
St. Louis County,MID14 NOR23,Constitutional Amendment No. 1,YES,479,219,,
St. Louis County,MID15 NOR25,Constitutional Amendment No. 1,YES,379,171,,
St. Louis County,"MID16,41",Constitutional Amendment No. 1,YES,602,253,,
St. Louis County,"MID17,29,34,37,44,45,49+",Constitutional Amendment No. 1,YES,1118,296,,
St. Louis County,MID20,Constitutional Amendment No. 1,YES,8,2,,
St. Louis County,"MID21,47",Constitutional Amendment No. 1,YES,285,129,,
St. Louis County,"MID25,30,32,38 NOR28,54",Constitutional Amendment No. 1,YES,267,167,,
St. Louis County,"MID33,61",Constitutional Amendment No. 1,YES,182,110,,
St. Louis County,MID35,Constitutional Amendment No. 1,YES,240,157,,
St. Louis County,"MID36,48",Constitutional Amendment No. 1,YES,226,82,,
St. Louis County,MID50,Constitutional Amendment No. 1,YES,47,25,,
St. Louis County,"MR1,11",Constitutional Amendment No. 1,YES,378,295,,
St. Louis County,"MR5,28",Constitutional Amendment No. 1,YES,422,281,,
St. Louis County,"MR6,37,49",Constitutional Amendment No. 1,YES,564,543,,
St. Louis County,MR7,Constitutional Amendment No. 1,YES,243,166,,
St. Louis County,"MR8,12,15,24,33,41,47,54",Constitutional Amendment No. 1,YES,797,594,,
St. Louis County,MR9,Constitutional Amendment No. 1,YES,38,24,,
St. Louis County,MR10,Constitutional Amendment No. 1,YES,216,134,,
St. Louis County,MR13,Constitutional Amendment No. 1,YES,148,89,,
St. Louis County,MR16,Constitutional Amendment No. 1,YES,406,298,,
St. Louis County,MR17,Constitutional Amendment No. 1,YES,34,7,,
St. Louis County,MR18,Constitutional Amendment No. 1,YES,501,341,,
St. Louis County,"MR19,22",Constitutional Amendment No. 1,YES,758,437,,
St. Louis County,MR20,Constitutional Amendment No. 1,YES,10,8,,
St. Louis County,"MR21,57",Constitutional Amendment No. 1,YES,216,145,,
St. Louis County,MR23,Constitutional Amendment No. 1,YES,170,86,,
St. Louis County,"MR25,44",Constitutional Amendment No. 1,YES,740,550,,
St. Louis County,"MR26,36",Constitutional Amendment No. 1,YES,509,365,,
St. Louis County,MR27,Constitutional Amendment No. 1,YES,875,621,,
St. Louis County,"MR29,43",Constitutional Amendment No. 1,YES,461,371,,
St. Louis County,"MR30,35",Constitutional Amendment No. 1,YES,694,351,,
St. Louis County,MR32,Constitutional Amendment No. 1,YES,51,47,,
St. Louis County,MR34,Constitutional Amendment No. 1,YES,209,140,,
St. Louis County,MR38,Constitutional Amendment No. 1,YES,266,203,,
St. Louis County,"MR40,42,46",Constitutional Amendment No. 1,YES,437,226,,
St. Louis County,"MR45,48",Constitutional Amendment No. 1,YES,276,234,,
St. Louis County,MR50,Constitutional Amendment No. 1,YES,178,111,,
St. Louis County,MR51,Constitutional Amendment No. 1,YES,365,295,,
St. Louis County,MR53,Constitutional Amendment No. 1,YES,91,76,,
St. Louis County,MR56,Constitutional Amendment No. 1,YES,27,13,,
St. Louis County,MR58,Constitutional Amendment No. 1,YES,565,341,,
St. Louis County,MR59,Constitutional Amendment No. 1,YES,46,30,,
St. Louis County,"NOR1,2",Constitutional Amendment No. 1,YES,255,162,,
St. Louis County,NOR3 UNV21,Constitutional Amendment No. 1,YES,281,136,,
St. Louis County,"NOR4,10",Constitutional Amendment No. 1,YES,356,106,,
St. Louis County,"NOR5,29",Constitutional Amendment No. 1,YES,591,233,,
St. Louis County,"NOR6,7",Constitutional Amendment No. 1,YES,554,236,,
St. Louis County,"NOR8,22,33",Constitutional Amendment No. 1,YES,135,61,,
St. Louis County,"NOR9,37",Constitutional Amendment No. 1,YES,296,179,,
St. Louis County,"NOR11,39,40,42",Constitutional Amendment No. 1,YES,624,225,,
St. Louis County,"NOR12,13,17,18",Constitutional Amendment No. 1,YES,487,223,,
St. Louis County,"NOR14,16,30,50",Constitutional Amendment No. 1,YES,818,249,,
St. Louis County,"NOR15,35,49,55",Constitutional Amendment No. 1,YES,602,254,,
St. Louis County,"NOR19,34 NRW50,51",Constitutional Amendment No. 1,YES,217,278,,
St. Louis County,"NOR27,53",Constitutional Amendment No. 1,YES,127,77,,
St. Louis County,NOR31,Constitutional Amendment No. 1,YES,36,25,,
St. Louis County,"NOR32,46,47",Constitutional Amendment No. 1,YES,96,50,,
St. Louis County,NOR36,Constitutional Amendment No. 1,YES,138,74,,
St. Louis County,NOR41,Constitutional Amendment No. 1,YES,110,74,,
St. Louis County,"NOR43,52",Constitutional Amendment No. 1,YES,42,32,,
St. Louis County,"NOR44 NRW35,40,41,47,49",Constitutional Amendment No. 1,YES,509,543,,
St. Louis County,"NOR45,48,51",Constitutional Amendment No. 1,YES,531,260,,
St. Louis County,"NRW1,27,30,31,36",Constitutional Amendment No. 1,YES,261,244,,
St. Louis County,"NRW5,6",Constitutional Amendment No. 1,YES,312,200,,
St. Louis County,"NRW7,17",Constitutional Amendment No. 1,YES,485,424,,
St. Louis County,NRW10,Constitutional Amendment No. 1,YES,149,175,,
St. Louis County,"NRW11,13",Constitutional Amendment No. 1,YES,304,288,,
St. Louis County,"NRW12,20,24,33,37",Constitutional Amendment No. 1,YES,217,197,,
St. Louis County,"NRW14,23,34,52",Constitutional Amendment No. 1,YES,263,253,,
St. Louis County,"NRW16,22,44,45",Constitutional Amendment No. 1,YES,161,129,,
St. Louis County,NRW18,Constitutional Amendment No. 1,YES,133,129,,
St. Louis County,NRW19,Constitutional Amendment No. 1,YES,362,252,,
St. Louis County,NRW21,Constitutional Amendment No. 1,YES,510,188,,
St. Louis County,NRW25,Constitutional Amendment No. 1,YES,202,141,,
St. Louis County,NRW28,Constitutional Amendment No. 1,YES,79,58,,
St. Louis County,"NRW32,48",Constitutional Amendment No. 1,YES,308,194,,
St. Louis County,NRW38,Constitutional Amendment No. 1,YES,59,48,,
St. Louis County,NRW42,Constitutional Amendment No. 1,YES,214,194,,
St. Louis County,NRW43 SF22,Constitutional Amendment No. 1,YES,232,223,,
